# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = pop_pk_twocpt_model
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = pop_pk_twocpt.data.R
# init = pop_pk_twocpt.init.R
# random
#   seed = 251277299
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL.1,CL.2,Q.1,Q.2,V1.1,V1.2,V2.1,V2.2,ka.1,ka.2,sigma.1,sigma.2,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.26.1,theta.27.1,theta.28.1,theta.29.1,theta.30.1,theta.31.1,theta.32.1,theta.33.1,theta.34.1,theta.35.1,theta.36.1,theta.37.1,theta.38.1,theta.39.1,theta.40.1,theta.41.1,theta.42.1,theta.43.1,theta.44.1,theta.45.1,theta.46.1,theta.47.1,theta.48.1,theta.49.1,theta.50.1,theta.51.1,theta.52.1,theta.53.1,theta.54.1,theta.55.1,theta.56.1,theta.57.1,theta.58.1,theta.59.1,theta.60.1,theta.61.1,theta.62.1,theta.63.1,theta.64.1,theta.65.1,theta.66.1,theta.67.1,theta.68.1,theta.69.1,theta.70.1,theta.71.1,theta.72.1,theta.73.1,theta.74.1,theta.75.1,theta.76.1,theta.77.1,theta.78.1,theta.79.1,theta.80.1,theta.81.1,theta.82.1,theta.83.1,theta.84.1,theta.85.1,theta.86.1,theta.87.1,theta.88.1,theta.89.1,theta.90.1,theta.91.1,theta.92.1,theta.93.1,theta.94.1,theta.95.1,theta.96.1,theta.97.1,theta.98.1,theta.99.1,theta.100.1,theta.101.1,theta.102.1,theta.103.1,theta.104.1,theta.105.1,theta.106.1,theta.107.1,theta.108.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,theta.26.2,theta.27.2,theta.28.2,theta.29.2,theta.30.2,theta.31.2,theta.32.2,theta.33.2,theta.34.2,theta.35.2,theta.36.2,theta.37.2,theta.38.2,theta.39.2,theta.40.2,theta.41.2,theta.42.2,theta.43.2,theta.44.2,theta.45.2,theta.46.2,theta.47.2,theta.48.2,theta.49.2,theta.50.2,theta.51.2,theta.52.2,theta.53.2,theta.54.2,theta.55.2,theta.56.2,theta.57.2,theta.58.2,theta.59.2,theta.60.2,theta.61.2,theta.62.2,theta.63.2,theta.64.2,theta.65.2,theta.66.2,theta.67.2,theta.68.2,theta.69.2,theta.70.2,theta.71.2,theta.72.2,theta.73.2,theta.74.2,theta.75.2,theta.76.2,theta.77.2,theta.78.2,theta.79.2,theta.80.2,theta.81.2,theta.82.2,theta.83.2,theta.84.2,theta.85.2,theta.86.2,theta.87.2,theta.88.2,theta.89.2,theta.90.2,theta.91.2,theta.92.2,theta.93.2,theta.94.2,theta.95.2,theta.96.2,theta.97.2,theta.98.2,theta.99.2,theta.100.2,theta.101.2,theta.102.2,theta.103.2,theta.104.2,theta.105.2,theta.106.2,theta.107.2,theta.108.2,theta.1.3,theta.2.3,theta.3.3,theta.4.3,theta.5.3,theta.6.3,theta.7.3,theta.8.3,theta.9.3,theta.10.3,theta.11.3,theta.12.3,theta.13.3,theta.14.3,theta.15.3,theta.16.3,theta.17.3,theta.18.3,theta.19.3,theta.20.3,theta.21.3,theta.22.3,theta.23.3,theta.24.3,theta.25.3,theta.26.3,theta.27.3,theta.28.3,theta.29.3,theta.30.3,theta.31.3,theta.32.3,theta.33.3,theta.34.3,theta.35.3,theta.36.3,theta.37.3,theta.38.3,theta.39.3,theta.40.3,theta.41.3,theta.42.3,theta.43.3,theta.44.3,theta.45.3,theta.46.3,theta.47.3,theta.48.3,theta.49.3,theta.50.3,theta.51.3,theta.52.3,theta.53.3,theta.54.3,theta.55.3,theta.56.3,theta.57.3,theta.58.3,theta.59.3,theta.60.3,theta.61.3,theta.62.3,theta.63.3,theta.64.3,theta.65.3,theta.66.3,theta.67.3,theta.68.3,theta.69.3,theta.70.3,theta.71.3,theta.72.3,theta.73.3,theta.74.3,theta.75.3,theta.76.3,theta.77.3,theta.78.3,theta.79.3,theta.80.3,theta.81.3,theta.82.3,theta.83.3,theta.84.3,theta.85.3,theta.86.3,theta.87.3,theta.88.3,theta.89.3,theta.90.3,theta.91.3,theta.92.3,theta.93.3,theta.94.3,theta.95.3,theta.96.3,theta.97.3,theta.98.3,theta.99.3,theta.100.3,theta.101.3,theta.102.3,theta.103.3,theta.104.3,theta.105.3,theta.106.3,theta.107.3,theta.108.3,theta.1.4,theta.2.4,theta.3.4,theta.4.4,theta.5.4,theta.6.4,theta.7.4,theta.8.4,theta.9.4,theta.10.4,theta.11.4,theta.12.4,theta.13.4,theta.14.4,theta.15.4,theta.16.4,theta.17.4,theta.18.4,theta.19.4,theta.20.4,theta.21.4,theta.22.4,theta.23.4,theta.24.4,theta.25.4,theta.26.4,theta.27.4,theta.28.4,theta.29.4,theta.30.4,theta.31.4,theta.32.4,theta.33.4,theta.34.4,theta.35.4,theta.36.4,theta.37.4,theta.38.4,theta.39.4,theta.40.4,theta.41.4,theta.42.4,theta.43.4,theta.44.4,theta.45.4,theta.46.4,theta.47.4,theta.48.4,theta.49.4,theta.50.4,theta.51.4,theta.52.4,theta.53.4,theta.54.4,theta.55.4,theta.56.4,theta.57.4,theta.58.4,theta.59.4,theta.60.4,theta.61.4,theta.62.4,theta.63.4,theta.64.4,theta.65.4,theta.66.4,theta.67.4,theta.68.4,theta.69.4,theta.70.4,theta.71.4,theta.72.4,theta.73.4,theta.74.4,theta.75.4,theta.76.4,theta.77.4,theta.78.4,theta.79.4,theta.80.4,theta.81.4,theta.82.4,theta.83.4,theta.84.4,theta.85.4,theta.86.4,theta.87.4,theta.88.4,theta.89.4,theta.90.4,theta.91.4,theta.92.4,theta.93.4,theta.94.4,theta.95.4,theta.96.4,theta.97.4,theta.98.4,theta.99.4,theta.100.4,theta.101.4,theta.102.4,theta.103.4,theta.104.4,theta.105.4,theta.106.4,theta.107.4,theta.108.4,theta.1.5,theta.2.5,theta.3.5,theta.4.5,theta.5.5,theta.6.5,theta.7.5,theta.8.5,theta.9.5,theta.10.5,theta.11.5,theta.12.5,theta.13.5,theta.14.5,theta.15.5,theta.16.5,theta.17.5,theta.18.5,theta.19.5,theta.20.5,theta.21.5,theta.22.5,theta.23.5,theta.24.5,theta.25.5,theta.26.5,theta.27.5,theta.28.5,theta.29.5,theta.30.5,theta.31.5,theta.32.5,theta.33.5,theta.34.5,theta.35.5,theta.36.5,theta.37.5,theta.38.5,theta.39.5,theta.40.5,theta.41.5,theta.42.5,theta.43.5,theta.44.5,theta.45.5,theta.46.5,theta.47.5,theta.48.5,theta.49.5,theta.50.5,theta.51.5,theta.52.5,theta.53.5,theta.54.5,theta.55.5,theta.56.5,theta.57.5,theta.58.5,theta.59.5,theta.60.5,theta.61.5,theta.62.5,theta.63.5,theta.64.5,theta.65.5,theta.66.5,theta.67.5,theta.68.5,theta.69.5,theta.70.5,theta.71.5,theta.72.5,theta.73.5,theta.74.5,theta.75.5,theta.76.5,theta.77.5,theta.78.5,theta.79.5,theta.80.5,theta.81.5,theta.82.5,theta.83.5,theta.84.5,theta.85.5,theta.86.5,theta.87.5,theta.88.5,theta.89.5,theta.90.5,theta.91.5,theta.92.5,theta.93.5,theta.94.5,theta.95.5,theta.96.5,theta.97.5,theta.98.5,theta.99.5,theta.100.5,theta.101.5,theta.102.5,theta.103.5,theta.104.5,theta.105.5,theta.106.5,theta.107.5,theta.108.5,cHat.1.1,cHat.2.1,cHat.1.2,cHat.2.2,cHat.1.3,cHat.2.3,cHat.1.4,cHat.2.4,cHat.1.5,cHat.2.5,cHat.1.6,cHat.2.6,cHat.1.7,cHat.2.7,cHat.1.8,cHat.2.8,cHat.1.9,cHat.2.9,cHat.1.10,cHat.2.10,cHat.1.11,cHat.2.11,cHat.1.12,cHat.2.12,cHat.1.13,cHat.2.13,cHat.1.14,cHat.2.14,cHat.1.15,cHat.2.15,cHat.1.16,cHat.2.16,cHat.1.17,cHat.2.17,cHat.1.18,cHat.2.18,cHat.1.19,cHat.2.19,cHat.1.20,cHat.2.20,cHat.1.21,cHat.2.21,cHat.1.22,cHat.2.22,cHat.1.23,cHat.2.23,cHat.1.24,cHat.2.24,cHat.1.25,cHat.2.25,cHat.1.26,cHat.2.26,cHat.1.27,cHat.2.27,cHat.1.28,cHat.2.28,cHat.1.29,cHat.2.29,cHat.1.30,cHat.2.30,cHat.1.31,cHat.2.31,cHat.1.32,cHat.2.32,cHat.1.33,cHat.2.33,cHat.1.34,cHat.2.34,cHat.1.35,cHat.2.35,cHat.1.36,cHat.2.36,cHat.1.37,cHat.2.37,cHat.1.38,cHat.2.38,cHat.1.39,cHat.2.39,cHat.1.40,cHat.2.40,cHat.1.41,cHat.2.41,cHat.1.42,cHat.2.42,cHat.1.43,cHat.2.43,cHat.1.44,cHat.2.44,cHat.1.45,cHat.2.45,cHat.1.46,cHat.2.46,cHat.1.47,cHat.2.47,cHat.1.48,cHat.2.48,cHat.1.49,cHat.2.49,cHat.1.50,cHat.2.50,cHat.1.51,cHat.2.51,cHat.1.52,cHat.2.52,cHat.1.53,cHat.2.53,cHat.1.54,cHat.2.54,cHatObs.1.1,cHatObs.2.1,cHatObs.1.2,cHatObs.2.2,cHatObs.1.3,cHatObs.2.3,cHatObs.1.4,cHatObs.2.4,cHatObs.1.5,cHatObs.2.5,cHatObs.1.6,cHatObs.2.6,cHatObs.1.7,cHatObs.2.7,cHatObs.1.8,cHatObs.2.8,cHatObs.1.9,cHatObs.2.9,cHatObs.1.10,cHatObs.2.10,cHatObs.1.11,cHatObs.2.11,cHatObs.1.12,cHatObs.2.12,cHatObs.1.13,cHatObs.2.13,cHatObs.1.14,cHatObs.2.14,cHatObs.1.15,cHatObs.2.15,cHatObs.1.16,cHatObs.2.16,cHatObs.1.17,cHatObs.2.17,cHatObs.1.18,cHatObs.2.18,cHatObs.1.19,cHatObs.2.19,cHatObs.1.20,cHatObs.2.20,cHatObs.1.21,cHatObs.2.21,cHatObs.1.22,cHatObs.2.22,cHatObs.1.23,cHatObs.2.23,cHatObs.1.24,cHatObs.2.24,cHatObs.1.25,cHatObs.2.25,cHatObs.1.26,cHatObs.2.26,cHatObs.1.27,cHatObs.2.27,cHatObs.1.28,cHatObs.2.28,cHatObs.1.29,cHatObs.2.29,cHatObs.1.30,cHatObs.2.30,cHatObs.1.31,cHatObs.2.31,cHatObs.1.32,cHatObs.2.32,cHatObs.1.33,cHatObs.2.33,cHatObs.1.34,cHatObs.2.34,cHatObs.1.35,cHatObs.2.35,cHatObs.1.36,cHatObs.2.36,cHatObs.1.37,cHatObs.2.37,cHatObs.1.38,cHatObs.2.38,cHatObs.1.39,cHatObs.2.39,cHatObs.1.40,cHatObs.2.40,cHatObs.1.41,cHatObs.2.41,cHatObs.1.42,cHatObs.2.42,cHatObs.1.43,cHatObs.2.43,cHatObs.1.44,cHatObs.2.44,cHatObs.1.45,cHatObs.2.45,cHatObs.1.46,cHatObs.2.46,cHatObs.1.47,cHatObs.2.47,cHatObs.1.48,cHatObs.2.48,cHatObs.1.49,cHatObs.2.49,cHatObs.1.50,cHatObs.2.50,cHatObs.1.51,cHatObs.2.51,cHatObs.1.52,cHatObs.2.52,cHatObs.1.53,cHatObs.2.53,x.1.1.1,x.2.1.1,x.1.2.1,x.2.2.1,x.1.3.1,x.2.3.1,x.1.4.1,x.2.4.1,x.1.5.1,x.2.5.1,x.1.6.1,x.2.6.1,x.1.7.1,x.2.7.1,x.1.8.1,x.2.8.1,x.1.9.1,x.2.9.1,x.1.10.1,x.2.10.1,x.1.11.1,x.2.11.1,x.1.12.1,x.2.12.1,x.1.13.1,x.2.13.1,x.1.14.1,x.2.14.1,x.1.15.1,x.2.15.1,x.1.16.1,x.2.16.1,x.1.17.1,x.2.17.1,x.1.18.1,x.2.18.1,x.1.19.1,x.2.19.1,x.1.20.1,x.2.20.1,x.1.21.1,x.2.21.1,x.1.22.1,x.2.22.1,x.1.23.1,x.2.23.1,x.1.24.1,x.2.24.1,x.1.25.1,x.2.25.1,x.1.26.1,x.2.26.1,x.1.27.1,x.2.27.1,x.1.28.1,x.2.28.1,x.1.29.1,x.2.29.1,x.1.30.1,x.2.30.1,x.1.31.1,x.2.31.1,x.1.32.1,x.2.32.1,x.1.33.1,x.2.33.1,x.1.34.1,x.2.34.1,x.1.35.1,x.2.35.1,x.1.36.1,x.2.36.1,x.1.37.1,x.2.37.1,x.1.38.1,x.2.38.1,x.1.39.1,x.2.39.1,x.1.40.1,x.2.40.1,x.1.41.1,x.2.41.1,x.1.42.1,x.2.42.1,x.1.43.1,x.2.43.1,x.1.44.1,x.2.44.1,x.1.45.1,x.2.45.1,x.1.46.1,x.2.46.1,x.1.47.1,x.2.47.1,x.1.48.1,x.2.48.1,x.1.49.1,x.2.49.1,x.1.50.1,x.2.50.1,x.1.51.1,x.2.51.1,x.1.52.1,x.2.52.1,x.1.53.1,x.2.53.1,x.1.54.1,x.2.54.1,x.1.1.2,x.2.1.2,x.1.2.2,x.2.2.2,x.1.3.2,x.2.3.2,x.1.4.2,x.2.4.2,x.1.5.2,x.2.5.2,x.1.6.2,x.2.6.2,x.1.7.2,x.2.7.2,x.1.8.2,x.2.8.2,x.1.9.2,x.2.9.2,x.1.10.2,x.2.10.2,x.1.11.2,x.2.11.2,x.1.12.2,x.2.12.2,x.1.13.2,x.2.13.2,x.1.14.2,x.2.14.2,x.1.15.2,x.2.15.2,x.1.16.2,x.2.16.2,x.1.17.2,x.2.17.2,x.1.18.2,x.2.18.2,x.1.19.2,x.2.19.2,x.1.20.2,x.2.20.2,x.1.21.2,x.2.21.2,x.1.22.2,x.2.22.2,x.1.23.2,x.2.23.2,x.1.24.2,x.2.24.2,x.1.25.2,x.2.25.2,x.1.26.2,x.2.26.2,x.1.27.2,x.2.27.2,x.1.28.2,x.2.28.2,x.1.29.2,x.2.29.2,x.1.30.2,x.2.30.2,x.1.31.2,x.2.31.2,x.1.32.2,x.2.32.2,x.1.33.2,x.2.33.2,x.1.34.2,x.2.34.2,x.1.35.2,x.2.35.2,x.1.36.2,x.2.36.2,x.1.37.2,x.2.37.2,x.1.38.2,x.2.38.2,x.1.39.2,x.2.39.2,x.1.40.2,x.2.40.2,x.1.41.2,x.2.41.2,x.1.42.2,x.2.42.2,x.1.43.2,x.2.43.2,x.1.44.2,x.2.44.2,x.1.45.2,x.2.45.2,x.1.46.2,x.2.46.2,x.1.47.2,x.2.47.2,x.1.48.2,x.2.48.2,x.1.49.2,x.2.49.2,x.1.50.2,x.2.50.2,x.1.51.2,x.2.51.2,x.1.52.2,x.2.52.2,x.1.53.2,x.2.53.2,x.1.54.2,x.2.54.2,x.1.1.3,x.2.1.3,x.1.2.3,x.2.2.3,x.1.3.3,x.2.3.3,x.1.4.3,x.2.4.3,x.1.5.3,x.2.5.3,x.1.6.3,x.2.6.3,x.1.7.3,x.2.7.3,x.1.8.3,x.2.8.3,x.1.9.3,x.2.9.3,x.1.10.3,x.2.10.3,x.1.11.3,x.2.11.3,x.1.12.3,x.2.12.3,x.1.13.3,x.2.13.3,x.1.14.3,x.2.14.3,x.1.15.3,x.2.15.3,x.1.16.3,x.2.16.3,x.1.17.3,x.2.17.3,x.1.18.3,x.2.18.3,x.1.19.3,x.2.19.3,x.1.20.3,x.2.20.3,x.1.21.3,x.2.21.3,x.1.22.3,x.2.22.3,x.1.23.3,x.2.23.3,x.1.24.3,x.2.24.3,x.1.25.3,x.2.25.3,x.1.26.3,x.2.26.3,x.1.27.3,x.2.27.3,x.1.28.3,x.2.28.3,x.1.29.3,x.2.29.3,x.1.30.3,x.2.30.3,x.1.31.3,x.2.31.3,x.1.32.3,x.2.32.3,x.1.33.3,x.2.33.3,x.1.34.3,x.2.34.3,x.1.35.3,x.2.35.3,x.1.36.3,x.2.36.3,x.1.37.3,x.2.37.3,x.1.38.3,x.2.38.3,x.1.39.3,x.2.39.3,x.1.40.3,x.2.40.3,x.1.41.3,x.2.41.3,x.1.42.3,x.2.42.3,x.1.43.3,x.2.43.3,x.1.44.3,x.2.44.3,x.1.45.3,x.2.45.3,x.1.46.3,x.2.46.3,x.1.47.3,x.2.47.3,x.1.48.3,x.2.48.3,x.1.49.3,x.2.49.3,x.1.50.3,x.2.50.3,x.1.51.3,x.2.51.3,x.1.52.3,x.2.52.3,x.1.53.3,x.2.53.3,x.1.54.3,x.2.54.3,cObsPred.1.1,cObsPred.2.1,cObsPred.1.2,cObsPred.2.2,cObsPred.1.3,cObsPred.2.3,cObsPred.1.4,cObsPred.2.4,cObsPred.1.5,cObsPred.2.5,cObsPred.1.6,cObsPred.2.6,cObsPred.1.7,cObsPred.2.7,cObsPred.1.8,cObsPred.2.8,cObsPred.1.9,cObsPred.2.9,cObsPred.1.10,cObsPred.2.10,cObsPred.1.11,cObsPred.2.11,cObsPred.1.12,cObsPred.2.12,cObsPred.1.13,cObsPred.2.13,cObsPred.1.14,cObsPred.2.14,cObsPred.1.15,cObsPred.2.15,cObsPred.1.16,cObsPred.2.16,cObsPred.1.17,cObsPred.2.17,cObsPred.1.18,cObsPred.2.18,cObsPred.1.19,cObsPred.2.19,cObsPred.1.20,cObsPred.2.20,cObsPred.1.21,cObsPred.2.21,cObsPred.1.22,cObsPred.2.22,cObsPred.1.23,cObsPred.2.23,cObsPred.1.24,cObsPred.2.24,cObsPred.1.25,cObsPred.2.25,cObsPred.1.26,cObsPred.2.26,cObsPred.1.27,cObsPred.2.27,cObsPred.1.28,cObsPred.2.28,cObsPred.1.29,cObsPred.2.29,cObsPred.1.30,cObsPred.2.30,cObsPred.1.31,cObsPred.2.31,cObsPred.1.32,cObsPred.2.32,cObsPred.1.33,cObsPred.2.33,cObsPred.1.34,cObsPred.2.34,cObsPred.1.35,cObsPred.2.35,cObsPred.1.36,cObsPred.2.36,cObsPred.1.37,cObsPred.2.37,cObsPred.1.38,cObsPred.2.38,cObsPred.1.39,cObsPred.2.39,cObsPred.1.40,cObsPred.2.40,cObsPred.1.41,cObsPred.2.41,cObsPred.1.42,cObsPred.2.42,cObsPred.1.43,cObsPred.2.43,cObsPred.1.44,cObsPred.2.44,cObsPred.1.45,cObsPred.2.45,cObsPred.1.46,cObsPred.2.46,cObsPred.1.47,cObsPred.2.47,cObsPred.1.48,cObsPred.2.48,cObsPred.1.49,cObsPred.2.49,cObsPred.1.50,cObsPred.2.50,cObsPred.1.51,cObsPred.2.51,cObsPred.1.52,cObsPred.2.52,cObsPred.1.53,cObsPred.2.53
# Adaptation terminated
# Step size = 0.169358
# Diagonal elements of inverse mass matrix:
# 0.000368797, 0.000381554, 0.00553229, 0.00364579, 0.0138438, 0.00850539, 0.00374471, 0.00390286, 0.0200246, 0.012057, 0.00930651, 0.0129411
